u,v,key,cycleway,cycleway:both,cycleway:left,cycleway:right,cycleway_all
1082935009,1092759639,0,,,,,[]
1083123948,71946334,0,shared_lane,,,,[]
1083123948,71920223,0,,no,,,[]
1083123961,1083123963,0,shared_lane,,,,[]
1083123961,71946334,0,shared_lane,no,,,[]
1083123963,6769176679,0,,,no,lane,[]
1083123963,1083123961,0,shared_lane,,,,[]
1083123963,71916811,0,,no,,,[]
1092493816,538133696,0,,,,,[]
1092493816,538133705,0,,,,,[]
1092493816,538133705,1,,,,,[]
1092759639,1092759648,0,,,,,[]
1092759639,1082935009,0,,,,,[]
1092759639,8495344086,0,,,,,[]
1092759648,61170350,0,,,no,lane,[]
1097255606,61180825,0,,no,,,[]
1097255606,61173244,0,,no,,,[]
1106703946,64288384,0,crossing,,,,[]
1106703946,8515679678,0,,,,,[]
1106703946,71950805,0,,,,,[]
1106703946,71917844,0,,no,,,[]
1116465637,1116465639,0,,,,,[]
1116465637,71920680,0,,,,,[]
1116465637,12372822037,0,,,,,[]
1116465638,12372810745,0,,,,,[]
1116465638,1116465641,0,,,,,[]
1116465639,1116465637,0,,,,,[]
1116465639,12372810745,0,,,,,[]
1116465639,12372822025,0,,,,,[]
1116465640,1116465647,0,,,,,[]
1116465640,12372810760,0,,,,,[]
1116465640,1116465638,0,,,,,[]
1116465641,1116465647,0,,,,,[]
1116465641,1116465638,0,,,,,[]
1116465641,1116465651,0,,,,,[]
1116465647,1116465649,0,,,,,[]
1116465647,1116465640,0,,,,,[]
1116465649,1116465655,0,,,,,[]
1116465649,1116465647,0,,,,,[]
1116465649,1116465651,0,,,,,[]
1116465650,1116465651,0,,,,,[]
1116465650,1116465655,0,,,,,[]
1116465651,1116465641,0,,,,,[]
1116465651,1116465650,0,,,,,[]
1116465655,1116465649,0,,,,,[]
1128743440,61179616,0,,no,,,[]
1128743440,61173038,0,,no,,,[]
1155703182,1155703191,0,no,,,,[]
1155703191,1949661741,0,,,,,[]
1155703191,1155703182,0,no,,,,[]
1155703191,61172524,0,,,,,[]
1177127123,71946653,0,,no,,,[]
1202474490,4673720613,0,,,,,[]
1202474490,12548050663,0,,,,,[]
1202474490,1202474496,0,,,,,[]
1202474493,4673720613,0,,,,,[]
1202474493,1082935009,0,,,,,[]
1202474493,1202474496,0,,,,,[]
1202474496,1202474490,0,,,,,[]
1202474496,1202474493,0,,,,,[]
1202474496,71934153,0,,,,,[]
1219399459,71930140,0,,,,,[]
1220015960,61172122,0,,no,,,[]
1220015960,1220015962,0,,,,,[]
1220015962,1220015960,0,,,,,[]
1220070302,1220070307,0,,,,,[]
1220070307,1220070302,0,,,,,[]
1220070307,71917736,0,,,,,[]
1220070307,1220070308,0,,,,,[]
1220070308,1220070307,0,,,,,[]
1305369629,71942309,0,,,no,,[]
1305388896,1305388898,0,,,,,[]
1305388897,3771996341,0,,,,,[]
1305388897,1305388898,0,,,,,[]
1305388897,3771996344,0,,,,,[]
1305388898,1305388897,0,,,,,[]
1305388898,1305388896,0,,,,,[]
1305388898,71925494,0,,,,,[]
1305388899,71926656,0,,,no,shared_lane,[]
1305388899,3771996344,0,,,,,[]
1368152365,71936565,0,,,no,track,[]
1368152365,7961610380,0,,,,,[]
1368152374,5493338394,0,,,no,shared_lane,[]
1368152374,1368152365,0,,,,,[]
1479547494,5674748304,0,crossing,,,,[]
1479547494,4315329216,0,,,,,[]
1479547494,1479547500,0,,,,,[]
1479547500,4315329216,0,,,,,[]
1479547500,7186984147,0,,,,,[]
1479547500,1479547494,0,,,,,[]
1479703411,940963154,0,,,,,[]
1479703411,274977007,0,,,,,[]
1480173379,12366587710,0,crossing,,,,[]
1480173379,1015524945,0,,,,,[]
1480173379,1480173394,0,,,,,[]
1480173394,1480173399,0,,,,,[]
1480173394,1480173399,1,,,,,[]
1480173394,1480173379,0,,,,,[]
1480173399,1480173394,0,,,,,[]
1480173399,1480173394,1,,,,,[]
1480173399,1015524945,0,,,,,[]
1480189383,1480189384,0,,,,,[]
1480189384,1480189383,0,,,,,[]
1480189384,11620217797,0,,,,,[]
1480189384,12372810738,0,crossing,,,,[]
1480189392,1080012795,0,,,,,[]
1480189392,12372810738,0,,,,,[]
1480189392,12372822024,0,,,,,[]
1527697338,71921232,0,,,lane,shared_lane,[]
1527697338,1047189363,0,,,,,[]
1577706177,10198062390,0,,no,,,[]
1577706177,61171207,0,track,,,,[]
1577706177,61172404,0,track,,,,[]
1577706190,61172404,0,,no,,,[]
1587193610,71950991,0,,,,,[]
1644658378,71952571,0,,,,,[]
1644658378,7866118498,0,,,,track,[]
1685285776,10197834423,0,,no,,,[]
1690030683,1690030747,0,,,,,[]
1690030708,1690030744,0,,,,,[]
1690030744,71942878,0,,,,lane,[]
1690030744,1690030708,0,,,,,[]
1690030747,1690030744,0,,,,lane,[]
1690030747,1690030683,0,,,,,[]
1690606410,1690606437,0,,,,,[]
1690606437,71917736,0,,,,,[]
1690606437,1690606410,0,,,,,[]
1690913415,71922214,0,,,,,[]
1690913415,1690913447,0,,,,,[]
1690913415,1690913443,0,,,,,[]
1690913443,1690913415,0,,,,,[]
1690913447,71931550,0,,,,,[]
1690913447,1690913415,0,,,,,[]
1690913447,1690913536,0,,,,,[]
1690913493,71931550,0,,,,,[]
1690913493,71954879,0,,,,,[]
1690913493,1690913547,0,,,,,[]
1690913536,1690913447,0,,,,,[]
1690913547,1690913493,0,,,,,[]
1692277944,1692278336,0,,,,,[]
1692278092,71942212,0,,,,,[]
1692278092,1692278336,0,,,,,[]
1692278336,1692278092,0,,,,,[]
1692278336,1692278377,0,,,,,[]
1692278336,1692277944,0,,,,,[]
1692278377,71919884,0,,,,,[]
1692278377,1692278336,0,,,,,[]
1692278670,1692278722,0,,,,,[]
1692278722,71919782,0,,,no,shared_lane,[]
1692278722,1692278670,0,,,,,[]
1692582954,1692583004,0,,,,,[]
1692583004,71932324,0,,,,,[]
1692583004,71944725,0,,,,,[]
1692583004,1692582954,0,,,,,[]
1708499521,1708499549,0,,,,,[]
1708499549,61179840,0,separate,,,,[]
1708499549,5458847024,0,,,,,[]
1708499549,12091186098,0,,,,,[]
1708499549,1708499521,0,,,,,[]
1708500007,61181091,0,,,,,[]
1708500007,5458847024,0,,,,,[]
1708500007,5458847025,0,,,,,[]
1728977928,64066161,0,,,,,[]
1728977928,64066161,1,,,,,[]
1734854834,3593698331,0,,,track,lane,[]
1734854834,7186981967,0,,,,track,[]
1734854834,2257326107,0,,,,,[]
1734854834,71945631,0,,,,,[]
1764746260,61172025,0,,no,,,[]
1764746260,1764746272,0,,,,,[]
1764746266,1764746279,0,,,,,[]
1764746272,1764746260,0,,,,,[]
1764746279,71949631,0,,,,,[]
1764746279,61172122,0,,,,,[]
1764746279,1764746266,0,,,,,[]
1764784400,12898919934,0,separate,separate,,,[]
1764784400,11954734211,0,,,,,[]
1764784400,10187073648,0,separate,separate,,,[]
1784000784,11877805139,0,,,no,track,[]
1784000784,5456543561,0,,,,,[]
1808416372,61171999,0,,,,,[]
1808416372,1067167764,0,,,,,[]
1808416372,5456486714,0,,,,,[]
1808422946,66425906,0,,,,,[]
1808422946,944275745,0,,,,,[]
1808422946,944275803,0,,,,,[]
1816571711,1816571718,0,,no,,,[]
1816571711,1816571725,0,,no,,,[]
1816571718,61170395,0,,no,,,[]
1816571718,1817080198,0,,no,no,lane,[]
1816571725,1092759648,0,,,no,lane,[]
1817080197,1816571711,0,,,no,lane,[]
1817080197,71923382,0,,no,,,[]
1817080197,71938745,0,,no,,,[]
1817080198,71921885,0,,no,,,[]
1817080198,1816571725,0,,,no,lane,[]
1817084807,13114191952,0,,no,,,[]
1817084807,5444042547,0,,,,,[]
1817084807,5458392867,0,,no,,,[]
1821035320,12347356446,0,,no,,,[]
1821035320,61179805,0,,,separate,shared_lane,[]
1821035320,5848035413,0,,,separate,shared_lane,[]
1826918908,8024797545,0,,,,track,[]
1826918908,1826918933,0,,,,,[]
1826918929,9835575899,0,,,,track,[]
1826918929,9835575898,0,,,,,[]
1826918933,9835575898,0,,,,,[]
1826918933,1826918908,0,,,,,[]
1826918933,5458687989,0,,,,,[]
1829806531,11767650227,0,lane,,,,[]
1829806531,61174573,0,lane,,,,[]
1830375519,1830375527,0,,,,,[]
1830375527,10198062366,0,,no,,,[]
1830375527,6771469986,0,,no,,,[]
1830375527,1830375519,0,,,,,[]
1841896967,61171136,0,,,lane,shared_lane,[]
1841896967,11639685069,0,,,lane,shared_lane,[]
1853566393,61170644,0,shared_lane,,,,[]
1853566393,61171234,0,shared_lane,,,,[]
1887734339,1887734372,0,,,,,[]
1887734339,61180162,0,,,,,[]
1887734339,1887734341,0,,,,,[]
1887734341,1887734339,0,,,,,[]
1887734372,1887734339,0,,,,,[]
1895456958,945798680,0,,no,,,[]
1949661739,1949661745,0,,,,,[]
1949661741,1155703191,0,,,,,[]
1949661741,71944929,0,,,,,[]
1949661741,1949661745,0,no,,,,[]
1949661745,1949661739,0,,,,,[]
1949661745,1949661751,0,no,,,,[]
1949661745,1949661741,0,no,,,,[]
1949661751,2711744486,0,,,,,[]
1949661751,71944929,0,,,,,[]
1949661751,1949661745,0,no,,,,[]
1949661756,1949661759,0,,,,,[]
1949661756,1949661759,1,,,,,[]
1949661756,2296563560,0,,,,,[]
1949661759,2297666961,0,,,,,[]
1949661759,1949661756,0,,,,,[]
1949661759,1949661756,1,,,,,[]
1955981195,10198062373,0,,,,,[]
1955981195,10198062341,0,separate,,,,[]
1955981195,10198062346,0,separate,,,,[]
1955981229,10198062371,0,,,,,[]
1955981229,61171110,0,separate,,,,[]
1955981229,1955981241,0,separate,,,,[]
1955981241,61171113,0,separate,,,,[]
1955981241,10198062370,0,,,,,[]
1955981241,1955981229,0,separate,,,,[]
1955981250,9289195689,0,,,,,[]
1955981250,10198062371,0,,,,,[]
1955981250,9289195691,0,,,,,[]
1955981266,10198062373,0,,,,,[]
1955981367,10198062369,0,,,,,[]
1955981367,1955981434,0,,,,,[]
1955981434,1955981367,0,,,,,[]
1955981547,11310722485,0,,,,,[]
1955981547,61172404,0,,,lane,track,[]
1955981547,61180237,0,lane,,lane,track,[]
1956025308,71933538,0,,,,,[]
1956025317,71933538,0,,,,,[]
1956025317,71913954,0,,,,,[]
1956025317,71914643,0,,,,,[]
1956030431,1956030437,0,,,,,[]
1956030437,11954733971,0,,no,,,[]
1956030437,1956030431,0,,,,,[]
1956030440,11954733970,0,,,,,[]
1956030450,11954733970,0,,,,,[]
1956030450,61170994,0,,separate,,,[]
1956030450,61178654,0,,separate,,,[]
1984403282,940963154,0,,,,,[]
1984403282,3597247164,0,,,,,[]
1984403282,940963155,0,,,,,[]
2060282023,2060282039,0,,,,,[]
2060282023,2060282047,0,,,,,[]
2060282023,2060282024,0,,,,,[]
2060282024,2060282047,0,,,,,[]
2060282024,2060282035,0,,,,,[]
2060282035,2060282042,0,,,,,[]
2060282035,2060282047,0,,,,,[]
2060282039,2060282023,0,,,,,[]
2060282039,61180916,0,,,,,[]
2060282039,3616212193,0,,,,,[]
2060282042,2060282035,0,,,,,[]
2060282042,5843638152,0,,,,,[]
2060282047,2060282035,0,,,,,[]
2060282047,2060282023,0,,,,,[]
2104665992,71929996,0,no,,,,[]
2104794554,71949794,0,,,,,[]
2104794554,71929996,0,no,,,,[]
2104794554,71932422,0,,,,,[]
2104799582,2104810694,0,,,,,[]
2104810684,11228405101,0,,,,,[]
2104810694,71935656,0,,,,,[]
2104810694,2104799582,0,,,,,[]
2104810694,6758662707,0,,,,,[]
2104814289,71938023,0,,,,,[]
2257326093,5458780153,0,,,,,[]
2257326107,3593698331,0,,,,,[]
2257326107,3593698335,0,,,,,[]
2257326107,1734854834,0,,,,,[]
2259228330,2259228535,0,lane,,,,[]
2259228477,2259228596,0,lane,,,,[]
2259228535,71921397,0,lane,,,,[]
2259228535,2259228477,0,lane,,,,[]
2259228596,3603109225,0,,,no,lane,[]
2259228596,4061977864,0,lane,,,,[]
2259526927,61172597,0,,,,,[]
2259526932,2259526927,0,,,,,[]
2259526932,61172592,0,,,,,[]
2267876517,1817080197,0,,,no,lane,[]
2267876517,2267876520,0,,,,,[]
2267876520,61170457,0,no,,,,[]
2267876520,2267876517,0,,,,,[]
2296563559,2296563560,0,,,,,[]
2296563560,1949661756,0,,,,,[]
2296563560,2349497200,0,,,,,[]
2296563560,2296563559,0,,,,,[]
2297666961,61172524,0,,,,,[]
2297666961,1949661759,0,,,,,[]
2297666961,61172718,0,,,,,[]
2313041184,61171434,0,,no,,,[]
2313041184,61178062,0,,no,,,[]
2349497200,2296563560,0,,,,,[]
2349497200,61172482,0,,,,,[]
2372220602,8237000915,0,,,,,[]
2372220602,5764062602,0,,,,,[]
2372220603,2372220602,0,,,,,[]
2372220603,9168424739,0,,,,,[]
2372220604,2372220603,0,,,,,[]
2372220604,61171814,0,,,,,[]
2381902053,61172845,0,,,,,[]
2381902053,2381902080,0,,,,,[]
2381902080,2381902053,0,,,,,[]
2394571740,958992934,0,,,,,[]
2405715698,3804299405,0,,,,,[]
2470796286,2372220604,0,,,,,[]
2470796286,11263277591,0,,,,,[]
2546995206,71928040,0,,no,,,[]
2546995206,2546995291,0,,,,,[]
2546995291,2546995206,0,,,,,[]
2546995291,71924977,0,,,no,share_busway,[]
2546995396,2546995438,0,,,,,[]
2546995396,61174104,0,,,,,[]
2546995438,61171905,0,,,no,share_busway,[]
2546995438,2546995396,0,,,,,[]
2546995462,71942457,0,,,no,,[]
2546995462,1305369629,0,,,,,[]
2546995462,9629099170,0,,,,,[]
2546995514,61171902,0,,,,,[]
2546995514,2546995563,0,,,,,[]
2546995514,61171906,0,,,,,[]
2546995563,71922210,0,,,no,share_busway,[]
2547031435,71932170,0,,,,,[]
2547125306,71938286,0,,,,,[]
2547125306,71931371,0,,,,,[]
2547125306,71925871,0,,,,,[]
2547125385,71938286,0,,,,,[]
2547125407,2547125439,0,,,,,[]
2547125414,2547125439,0,,,,,[]
2547125439,2547125414,0,,,,,[]
2547125439,2547125515,0,,,,,[]
2547125439,2547125407,0,,,,,[]
2547125515,8574720474,0,,,,,[]
2547125515,2547125439,0,,,,,[]
2547125515,71950337,0,,,,,[]
2611665282,3597253226,0,,,,,[]
2711744486,1949661751,0,,,,,[]
2711744486,71927957,0,,,,,[]
2711744486,2711744490,0,,,,,[]
2711744489,2711744490,0,,,,,[]
2711744490,2711744489,0,,,,,[]
2711744490,2711744486,0,,,,,[]
2711744490,2711744492,0,,,,,[]
2711744492,2711744490,0,,,,,[]
2819075971,11741855832,0,track,,,,[]
2819075971,10186455315,0,,,,,[]
2819075974,10253623740,0,,,,,[]
2819244374,12177765443,0,,,,,[]
2819244374,61170946,0,shared_lane,,,,[]
2819244374,5238758027,0,shared_lane,,,,[]
2819315683,71919123,0,,,,,[]
2849772778,7186981945,0,,,,,[]
2849772778,1046111566,0,,,,,[]
2849772778,7868285212,0,,,,,[]
3101702894,3101702895,0,,,,,[]
3101702894,3101702905,0,,,,,[]
3101702894,3101702897,0,,,,,[]
3101702895,3101702912,0,,,,,[]
3101702895,3101702894,0,,,,,[]
3101702895,3101702902,0,,,,,[]
3101702897,3101702905,0,,,,,[]
3101702897,3101702907,0,,,,,[]
3101702897,8516034418,0,,,,,[]
3101702897,3101702894,0,,,,,[]
3101702902,3101702914,0,,,,,[]
3101702902,3101702895,0,,,,,[]
3101702902,3101702904,0,,,,,[]
3101702904,3101702916,0,,,,,[]
3101702904,71922518,0,,,,,[]
3101702904,3101702902,0,,,,,[]
3101702905,3101702897,0,,,,,[]
3101702905,3101702894,0,,,,,[]
3101702905,3101702908,0,,,,,[]
3101702907,3101702908,0,,,,,[]
3101702907,3101702897,0,,,,,[]
3101702907,3101702911,0,,,,,[]
3101702908,3101702907,0,,,,,[]
3101702908,3101702905,0,,,,,[]
3101702908,3101702911,0,,,,,[]
3101702911,3101702912,0,,,,,[]
3101702911,11954734209,0,,,,,[]
3101702911,3101702908,0,,,,,[]
3101702911,3101702907,0,,,,,[]
3101702912,3101702895,0,,,,,[]
3101702912,3101702914,0,,,,,[]
3101702912,3101702911,0,,,,,[]
3101702914,3101702902,0,,,,,[]
3101702914,3101702916,0,,,,,[]
3101702914,3101702912,0,,,,,[]
3101702915,11954734209,0,,,,,[]
3101702915,12366487916,0,,,lane,separate,[]
3101702915,13123500843,0,,,lane,separate,[]
3101702916,3101702904,0,,,,,[]
3101702916,3101702917,0,,,,,[]
3101702916,3101702914,0,,,,,[]
3101702917,6299094717,0,,,,,[]
3101702917,3101702916,0,,,,,[]
3101702917,10198062358,0,,,,,[]
3132053498,5458392840,0,,no,,,[]
3132053498,5458393221,0,,,,,[]
3132053498,61173631,0,,no,,,[]
3156367428,5674744918,0,,,,,[]
3156367428,942088876,0,,,,,[]
3211701051,71932358,0,,no,,,[]
3211701051,3211701055,0,,no,,,[]
3211701051,3211701055,1,,,,,[]
3211701055,3211701051,0,,no,,,[]
3211701055,3211701051,1,,,,,[]
3211701055,71915280,0,,no,,,[]
3222525221,71932039,0,shared_lane,,,,[]
3222525221,3222525252,0,,,,,[]
3222525252,3222538661,0,,,,,[]
3222525252,3222525221,0,,,,,[]
3222525252,3222538670,0,,,,,[]
3222538661,3222525252,0,,,,,[]
3222538670,71930956,0,,,,,[]
3222538670,3222525252,0,,,,,[]
3299611970,61171942,0,,,,,[]
3299611970,3299611972,0,,,,,[]
3299611970,3299611984,0,,,,,[]
3299611972,3299611974,0,,,,,[]
3299611972,3299611984,0,,,,,[]
3299611972,3299611970,0,,,,,[]
3299611974,3299611972,0,,,,,[]
3299611974,3299611991,0,,,,,[]
3299611974,3299611977,0,,,,,[]
3299611977,3299611979,0,,,,,[]
3299611977,3299611987,0,,,,,[]
3299611977,3299611974,0,,,,,[]
3299611979,3299611977,0,,,,,[]
3299611979,71935959,0,,,,,[]
3299611979,3299611987,0,,,,,[]
3299611984,3299611972,0,,,,,[]
3299611984,3299611991,0,,,,,[]
3299611984,3299611970,0,,,,,[]
3299611987,3299611977,0,,,,,[]
3299611987,3299611979,0,,,,,[]
3299611987,3299611991,0,,,,,[]
3299611991,3299611974,0,,,,,[]
3299611991,3299611987,0,,,,,[]
3299611991,3299611984,0,,,,,[]
3403188375,61172533,0,,,,,[]
3403188375,3403188380,0,,,,,[]
3403188378,3960540404,0,,,,,[]
3403188378,1067167764,0,,,,,[]
3403188379,71940163,0,,,,,[]
3403188379,6399888529,0,,,,,[]
3403188380,3403188379,0,,,,,[]
3431888547,71929549,0,,,,track,[]
3431890557,71937271,0,,,,track,[]
3431890557,71929765,0,,,,track,[]
3431890558,10196228474,0,,,,track,[]
3431890558,61180953,0,,,,track,[]
3431894396,3431890558,0,,,,track,[]
3437660818,7988082546,0,,,shared_lane,lane,[]
3437660818,71952460,0,,,shared_lane,lane,[]
3449234017,61181027,0,,,,track,[]
3449234017,71950360,0,,,,track,[]
3449234018,3449234017,0,,,,track,[]
3458439934,64061501,0,,,,,[]
3458439934,3597253226,0,,,,,[]
3458439934,9951787642,0,,,,,[]
3593690199,3593690202,0,,track,,,[]
3593690199,3603726955,0,,,,,[]
3593690199,10026479521,0,"['lane', 'track']",track,,,"['lane', 'track']"
3593690199,3593691025,0,,track,,separation,[]
3593690202,1045953984,0,,,no,track,[]
3593690202,3593690199,0,,track,,,[]
3593691025,3603609135,0,,track,,separation,[]
3593691025,5458780163,0,,,,,[]
3593691025,3593690199,0,,track,,separation,[]
3593698331,10026479521,0,track,,,,[]
3593698331,1734854834,0,,,track,lane,[]
3593698332,5458837573,0,,,,,[]
3593698332,5458837573,1,,,,,[]
3593698332,10026479518,0,,,,,[]
3593698335,10718338910,0,,,,,[]
3593698335,2257326107,0,,,,,[]
3593698335,12675946219,0,,,,,[]
3593702533,1045796035,0,,,,,[]
3593702533,61172148,0,,,,,[]
3593702533,10188043307,0,,,,,[]
3593702537,3593702560,0,,,,,[]
3593702537,1045796035,0,,,,,[]
3593702537,1045509075,0,,,,track,[]
3593702544,71938454,0,,,,lane,[]
3593702546,10188043308,0,,,,,[]
3593702547,1045509055,0,,,,,[]
3593702547,1045509022,0,,,,lane,[]
3593702560,3593702537,0,,,,,[]
3593702560,3603321563,0,,,,track,[]
3593708471,5275082627,0,,,,,[]
3593708471,3593708472,0,,,,,[]
3593708472,5275082626,0,,,,,[]
3593708472,5458917251,0,,,,,[]
3593708475,5275084367,0,,,,,[]
3593708475,3593708471,0,,,,,[]
3593708480,5275081710,0,,,,,[]
3593708480,71945060,0,,,,,[]
3593708480,5275081711,0,,,,,[]
3597198406,10158026313,0,,,,,[]
3597198406,3597247164,0,,,,,[]
3597198406,3597198407,0,,,,,[]
3597198407,3597198406,0,,,,,[]
3597247164,3597198406,0,,,,,[]
3597247164,3597268231,0,,,,,[]
3597247164,274977004,0,,,,,[]
3597247164,1984403282,0,,,,,[]
3597253226,3458439934,0,,,,,[]
3597253226,2611665282,0,,,,,[]
3597253226,10148420225,0,,,,,[]
3597268231,3597247164,0,,,,,[]
3597268231,274977004,0,,,,,[]
3597268231,274977007,0,,,,,[]
3597268241,274977007,0,,,,,[]
3597344173,61173895,0,,,,,[]
3600585279,64061501,0,,,,,[]
3600585279,3600585286,0,,,,,[]
3600585279,12154549501,0,,,,,[]
3600585281,3600585282,0,,,,,[]
3600585282,3600585281,0,,,,,[]
3600585282,64061501,0,,,,,[]
3600585282,12154549501,0,,,,,[]
3600585286,7186984148,0,,,,,[]
3600585286,938174864,0,,,,,[]
3600585286,3600585279,0,,,,,[]
3600585292,938174864,0,,,,,[]
3600585292,7186984143,0,,,,,[]
3600585292,7186984148,0,,,,,[]
3603109225,4061977864,0,,,no,lane,[]
3603109225,1045954006,0,track,,,,[]
3603211302,71947095,0,,,,,[]
3603211302,1046017772,0,,,,,[]
3603211302,8850686313,0,,,,,[]
3603225054,5674744918,0,crossing,,,,[]
3603225054,958992934,0,,,,,[]
3603225054,5674748304,0,crossing,,,,[]
3603225058,3603225064,0,,,,,[]
3603225063,3603225066,0,,,,,[]
3603225063,3603225064,0,,,,,[]
3603225063,5674748304,0,,,,,[]
3603225064,3603225063,0,,,,,[]
3603225064,1001666259,0,,,,,[]
3603225064,3603225058,0,,,,,[]
3603225066,3603225063,0,,,,,[]
3603317814,1046111563,0,,,,,[]
3603317814,1046133300,0,,,,,[]
3603317814,3603317829,0,,,,,[]
3603317829,10916635272,0,,,,,[]
3603317829,1046111577,0,,,,,[]
3603321559,5458918082,0,,,,,[]
3603321559,1045796043,0,,,,,[]
3603321559,71920327,0,,,,,[]
3603321563,71945047,0,,,,,[]
3603321563,4496281055,0,,,,track,[]
3603321563,4339382330,0,,,,,[]
3603609135,12004891251,0,,track,,separation,[]
3603609135,3593691025,0,,track,,separation,[]
3603609135,3603644237,0,,,,,[]
3603624542,3603624547,0,,,,,[]
3603624542,3603624589,0,,,,,[]
3603624542,3603644238,0,,,,,[]
3603624543,3603644224,0,,,,,[]
3603624543,3603624573,0,,,,,[]
3603624543,3603644221,0,,,,,[]
3603624546,3603624551,0,,,,,[]
3603624546,3603624582,0,,,,,[]
3603624546,3603644196,0,,,,,[]
3603624547,3603624566,0,,,,,[]
3603624547,3603624564,0,,,,,[]
3603624547,3603624542,0,,,,,[]
3603624548,3603644219,0,,,,,[]
3603624548,3603624590,0,,,,,[]
3603624548,3603644194,0,,,,,[]
3603624551,3603624546,0,,,,,[]
3603624551,3603624558,0,,,,,[]
3603624551,3603624572,0,,,,,[]
3603624552,10026479533,0,,,,,[]
3603624552,3603644237,0,,,,,[]
3603624552,10026479535,0,,,,,[]
3603624554,3603624591,0,,,,,[]
3603624554,3603624578,0,,,,,[]
3603624554,3603644201,0,,,,,[]
3603624555,3603657041,0,,,,,[]
3603624555,3603624580,0,,,,,[]
3603624555,3603644200,0,,,,,[]
3603624556,3603644216,0,,,,,[]
3603624556,3603644238,0,,,,,[]
3603624556,3603644197,0,,,,,[]
3603624558,3603644196,0,,,,,[]
3603624558,3603644205,0,,,,,[]
3603624558,3603624551,0,,,,,[]
3603624562,3603644227,0,,,,,[]
3603624562,3603644194,0,,,,,[]
3603624562,3603624590,0,,,,,[]
3603624564,3603624547,0,,,,,[]
3603624564,3603624589,0,,,,,[]
3603624564,10026479533,0,,,,,[]
3603624566,3603644216,0,,,,,[]
3603624566,3603624547,0,,,,,[]
3603624566,3603644238,0,,,,,[]
3603624569,3603644194,0,,,,,[]
3603624569,3603624571,0,,,,,[]
3603624569,3603644219,0,,,,,[]
3603624571,3603624569,0,,,,,[]
3603624571,3603624575,0,,,,,[]
3603624571,3603644214,0,,,,,[]
3603624572,3603624582,0,,,,,[]
3603624572,3603624551,0,,,,,[]
3603624572,3603644223,0,,,,,[]
3603624573,3603624543,0,,,,,[]
3603624573,3603624582,0,,,,,[]
3603624573,3603644223,0,,,,,[]
3603624575,3603624571,0,,,,,[]
3603624575,3603644219,0,,,,,[]
3603624575,3603624584,0,,,,,[]
3603624578,3603657041,0,,,,,[]
3603624578,3603644200,0,,,,,[]
3603624578,3603624554,0,,,,,[]
3603624580,3603624555,0,,,,,[]
3603624580,3603644197,0,,,,,[]
3603624580,3603644216,0,,,,,[]
3603624582,3603624572,0,,,,,[]
3603624582,3603624573,0,,,,,[]
3603624582,3603624546,0,,,,,[]
3603624584,3603644233,0,,,,,[]
3603624584,1045954006,0,,,,,[]
3603624584,3603624575,0,,,,,[]
3603624587,3603644234,0,,,,,[]
3603624587,3603644201,0,,,,,[]
3603624587,3603644233,0,,,,,[]
3603624589,3603624564,0,,,,,[]
3603624589,3603624542,0,,,,,[]
3603624589,3603644220,0,,,,,[]
3603624590,3603624562,0,,,,,[]
3603624590,3603624548,0,,,,,[]
3603624590,3603644205,0,,,,,[]
3603624591,3603644204,0,,,,,[]
3603624591,3603624554,0,,,,,[]
3603624591,3603657041,0,,,,,[]
3603644194,3603624562,0,,,,,[]
3603644194,3603624569,0,,,,,[]
3603644194,3603624548,0,,,,,[]
3603644196,3603624546,0,,,,,[]
3603644196,3603624558,0,,,,,[]
3603644196,3603644227,0,,,,,[]
3603644197,3603624580,0,,,,,[]
3603644197,3603644200,0,,,,,[]
3603644197,1045953984,0,,,,,[]
3603644197,3603624556,0,,,,,[]
3603644200,3603624555,0,,,,,[]
3603644200,3603624578,0,,,,,[]
3603644200,3603644197,0,,,,,[]
3603644201,3603644204,0,,,,,[]
3603644201,3603624554,0,,,,,[]
3603644201,3603624587,0,,,,,[]
3603644204,3603644234,0,,,,,[]
3603644204,3603624591,0,,,,,[]
3603644204,3603644201,0,,,,,[]
3603644205,3603624558,0,,,,,[]
3603644205,3603644227,0,,,,,[]
3603644205,3603624590,0,,,,,[]
3603644214,3603644234,0,,,,,[]
3603644214,3603644233,0,,,,,[]
3603644214,3603624571,0,,,,,[]
3603644216,3603624566,0,,,,,[]
3603644216,3603624556,0,,,,,[]
3603644216,3603624580,0,,,,,[]
3603644219,3603624569,0,,,,,[]
3603644219,3603624575,0,,,,,[]
3603644219,3603624548,0,,,,,[]
3603644220,10026479533,0,,,,,[]
3603644220,3603644237,0,,,,,[]
3603644220,3603624589,0,,,,,[]
3603644221,71935959,0,,,,,[]
3603644221,3603624543,0,,,,,[]
3603644221,3603644224,0,,,,,[]
3603644223,3603624572,0,,,,,[]
3603644223,3603644224,0,,,,,[]
3603644223,3603624573,0,,,,,[]
3603644224,3603624543,0,,,,,[]
3603644224,3603644223,0,,,,,[]
3603644224,3603644221,0,,,,,[]
3603644227,3603624562,0,,,,,[]
3603644227,3603644196,0,,,,,[]
3603644227,3603644205,0,,,,,[]
3603644233,3603624584,0,,,,,[]
3603644233,3603644214,0,,,,,[]
3603644233,3603624587,0,,,,,[]
3603644234,3603644214,0,,,,,[]
3603644234,3603644204,0,,,,,[]
3603644234,3603624587,0,,,,,[]
